cell_id,species,dendrite_type,line_name,layer,evr1,evr2,c0,c1,gamma,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,alpha_6,alpha_7,alpha_8,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6,beta_7,beta_8,poly_coeff_0,poly_coeff_1,g_b,max_current,max_firing_rate,cell_class,ei_type
528011097,Human,aspiny,,3,0.8343190984811011,0.7962372229765782,-0.9021002741718659,0.019246471406687768,0.1658186699883457,7.774544715881348,-0.08675320446491241,0.05968527868390083,0.15581713616847992,0.1845877319574356,0.1186499074101448,0.057720959186553955,0.018229836598038673,-0.37255072593688965,-0.6339589357376099,-0.6629533767700195,-0.3004119098186493,-0.14934071898460388,-0.1625141203403473,-0.17463506758213043,-0.17501485347747803,-0.0003323982236906886,2.667222023010254,333.4433288574219,369.6300048828125,0.1658186699883457,Inhibitory (Human),Inhibitory
593448793,Mouse,aspiny,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,4,0.6704295762479181,0.7715862760784156,-0.7124358311834728,0.005486536995068606,0.13043101712194027,8.045510292053223,0.054919078946113586,0.14668551087379456,0.1796034425497055,0.15650233626365662,0.08080937713384628,0.02856375090777874,0.005443511996418238,-1.7813770771026611,-1.4926310777664185,-1.2543898820877075,-1.0054562091827393,-0.7439490556716919,-0.46803417801856995,-0.31704625487327576,-0.2096588909626007,0.2702586352825165,1.3850514888763428,249.1762237548828,349.6499938964844,0.13043101712194027,Other (Mouse),Inhibitory
328535908,Mouse,aspiny,Sst-IRES-Cre,5,0.6778994060733504,0.66815101818118,-0.5885110283581928,0.019615789241354563,0.1682580371606371,7.989432334899902,0.2718295156955719,0.3869266211986542,0.39675113558769226,0.43679922819137573,0.38728034496307373,0.19440385699272156,-0.0019231060286983848,-0.4069842994213104,0.4026021361351013,0.05222761631011963,-0.13063304126262665,0.0953240841627121,-0.03421449661254883,-0.48839810490608215,-0.8456635475158691,0.030512526631355286,1.8258835077285767,100.02279663085938,169.95750427246094,0.1682580371606371,Inhibitory (Mouse),Inhibitory
562540395,Mouse,aspiny,Vip-IRES-Cre,4,0.7741829909979726,0.8248197465309968,-0.48197187698425487,0.009909161125008654,0.09951595439780879,8.028595924377441,0.024324467405676842,0.01681753434240818,0.014605053700506687,0.01615215837955475,0.016643458977341652,0.011616675183176994,0.00813309382647276,-0.36090201139450073,-0.35564741492271423,-0.3469802737236023,-0.33053192496299744,-0.29962462186813354,-0.19635005295276642,-0.13265308737754822,-0.09738475829362869,-0.025194337591528893,1.6348694562911987,130.00291442871094,269.7300109863281,0.09951595439780879,Inhibitory (Mouse),Inhibitory
502665074,Mouse,spiny,Ctgf-T2A-dgCre,6b,0.6969914927487758,0.8490701064447921,-0.652501692387456,0.028186633488778767,0.07740345467098833,8.115127563476562,0.16514399647712708,0.24953018128871918,0.3205469846725464,0.3190854489803314,0.17558926343917847,0.04641834273934364,-0.018367696553468704,-0.3456549048423767,-0.978552520275116,-0.9898949861526489,-0.4770456552505493,-0.3032439351081848,-0.42551127076148987,-0.5346484780311584,-0.5774427056312561,0.04215279594063759,2.5448856353759766,149.92709350585938,229.77000427246094,0.07740345467098833,Excitatory (Mouse),Excitatory
468193142,Mouse,spiny,Scnn1a-Tg3-Cre,4,0.7694568732860411,0.8307057716224753,-0.8286360661940613,0.023067561518599573,0.08130824312725553,8.132976531982422,0.13271546363830566,0.1040840893983841,0.13516826927661896,0.16565468907356262,0.09853794425725937,0.0010888261022046208,-0.05864511802792549,-0.6218684315681458,-0.9943786859512329,-1.1015584468841553,-0.7955471873283386,-0.34721139073371887,-0.19641393423080444,-0.2322784811258316,-0.25848472118377686,0.019440127536654472,2.8410611152648926,289.95050048828125,349.9125061035156,0.08130824312725553,Excitatory (Mouse),Excitatory
524857207,Mouse,spiny,Chrna2-Cre_OE25,5,0.5908543262398902,0.6411796102174382,-0.7617183635176857,0.07484665312054951,0.05365816699837561,7.919937610626221,-0.06910707801580429,-0.06483195722103119,-0.05593280866742134,-0.035872526466846466,-0.0010329188080504537,0.01544860564172268,0.010294903069734573,0.13290753960609436,0.09384725987911224,-0.03549933806061745,-0.08947984129190445,-0.07082705944776535,-0.046187762171030045,-0.0409611277282238,-0.041481420397758484,-0.16564008593559265,4.3235344886779785,190.26658630371094,249.74998474121094,0.05365816699837561,Excitatory (Mouse),Excitatory
480087928,Mouse,spiny,Rorb-IRES2-Cre,4,0.6611163881303876,0.7173588203806122,-0.6909522160008744,0.005608478518815725,0.15717371483375847,8.28856372833252,0.4191829562187195,0.4817609488964081,0.4276164770126343,0.32323500514030457,0.15576274693012238,0.04673529043793678,-0.008380635641515255,0.005021088290959597,-0.01179549377411604,-0.22420820593833923,-0.40148428082466125,-0.45446357131004333,-0.5224044919013977,-0.5800893902778625,-0.6091210246086121,-0.01768326200544834,1.0321552753448486,131.2484130859375,189.95249938964844,0.15717371483375847,Excitatory (Mouse),Excitatory
314822529,Mouse,spiny,Rorb-IRES2-Cre,5,0.7228023261296185,0.7010210596134643,-0.8787775523537387,0.008971078171447544,0.1937514386044226,7.821352958679199,0.08452293276786804,0.1277572512626648,0.10629796236753464,0.0887230634689331,0.05211940035223961,0.021450979635119438,-0.013257156126201153,-0.16329364478588104,-0.11888742446899414,-0.5462586879730225,-0.662752628326416,-0.5701107382774353,-0.5028193593025208,-0.47561341524124146,-0.4636819660663605,5.690076383837008e-15,1.7203824520111084,289.9241027832031,329.9175109863281,0.1937514386044226,Excitatory (Mouse),Excitatory
515305346,Mouse,aspiny,Pvalb-IRES-Cre,5,0.9691891648536046,0.9709631729949247,-0.5363608802576864,0.0036941744048095385,0.36736532203611655,7.984650611877441,0.0036416477523744106,0.04472106695175171,0.07049061357975006,0.07784891128540039,0.06258868426084518,0.02125442959368229,-0.048213377594947815,-0.6172583103179932,-0.564163327217102,-0.3535518944263458,-0.21456997096538544,-0.12478321045637131,-0.04543241485953331,0.018403396010398865,0.06923801451921463,0.1830190122127533,1.1997029781341553,209.0050506591797,389.6099853515625,0.36736532203611655,Inhibitory (Mouse),Inhibitory
580145037,Mouse,aspiny,Vipr2-IRES2-Cre,2/3,0.9535806724600745,0.9529305577449575,-0.5531940657925989,0.005961395661679475,0.23491648249212155,8.328636169433594,0.2811053693294525,0.18180431425571442,0.10532109439373016,0.02065310813486576,-0.026255911216139793,-0.022360768169164658,0.01412513479590416,-0.2007560133934021,-0.2345588505268097,-0.25772029161453247,-0.20214232802391052,-0.12378650903701782,-0.04806002974510193,-0.015077321790158749,0.0024253451265394688,0.2110140174627304,1.2680565118789673,149.257568359375,269.7300109863281,0.23491648249212155,Other (Mouse),Inhibitory
555356054,Mouse,spiny,Htr3a-Cre_NO152,6a,0.8214383933837957,0.8511183659761025,-0.5258114377002654,0.024017023744750017,0.07740470088036853,7.960699558258057,-0.01764201559126377,0.011314640752971172,0.034335169941186905,0.02500184252858162,-0.0021419678814709187,0.0010680254781618714,0.014958471991121769,-0.475829541683197,-0.7284153699874878,-0.6339382529258728,-0.47442519664764404,-0.31671425700187683,-0.16458410024642944,-0.10436856001615524,-0.07290816307067871,-0.09976495057344437,2.2446672916412354,110.31993103027344,209.7899932861328,0.07740470088036853,Inhibitory (Mouse),Excitatory
591622050,Mouse,sparsely spiny,Vip-IRES-Cre,6a,0.5815443833547902,0.6455377966640014,-0.4166570786592481,0.013354003610910466,0.13395423801738973,8.31439208984375,0.3607059419155121,0.3794136941432953,0.36281847953796387,0.3176102042198181,0.22870154678821564,0.1662023812532425,0.14054906368255615,-0.4943239688873291,-0.19603127241134644,-0.11806105077266693,-0.15049207210540771,-0.19955238699913025,-0.4322751760482788,-0.6448525786399841,-0.809874415397644,0.10564686357975006,1.5059583187103271,70.77203369140625,169.8300018310547,0.13395423801738973,Inhibitory (Mouse),Sparsely Spiny
585740198,Mouse,sparsely spiny,Htr3a-Cre_NO152|Pvalb-T2A-Dre,6a,0.9595187025045119,0.9631671484947657,-0.4522519400486199,0.005729293970192877,0.17449028769610386,7.994599342346191,-0.004604247398674488,-0.004271404817700386,-0.002909486647695303,-0.001134962192736566,0.0006363787106238306,8.891977631719783e-05,-0.003511502407491207,-0.030180390924215317,-0.02906423807144165,-0.02660367637872696,-0.022351950407028198,-0.016380757093429565,-0.01095661148428917,-0.010573739185929298,-0.0140126533806324,-0.08597201853990555,1.2883453369140625,131.029296875,289.7099914550781,0.17449028769610386,Inhibitory (Mouse),Sparsely Spiny
488501165,Mouse,spiny,Rorb-IRES2-Cre,5,0.6607172862287508,0.7194616734873709,-0.9242628982047305,0.01235618365237787,0.21718960130938814,7.74399471282959,0.10554784536361694,0.22047580778598785,0.1933917999267578,0.14553676545619965,0.10684441030025482,0.06449028849601746,0.02037680149078369,0.023487064987421036,-0.04244571924209595,-0.14863795042037964,-0.2511008679866791,-0.3492831289768219,-0.34097951650619507,-0.24986746907234192,-0.166138157248497,-0.02290438860654831,1.7573484182357788,231.0084686279297,249.93748474121094,0.21718960130938814,Excitatory (Mouse),Excitatory
320466871,Mouse,aspiny,Pvalb-IRES-Cre,5,0.9750959554112015,0.9701239064197408,-0.6472058268917655,0.0035866431140278727,0.47786756378320805,7.910979747772217,-0.04940209537744522,0.000989295425824821,0.022933831438422203,0.015756193548440933,0.004221335519105196,0.01220017485320568,0.011259621940553188,-0.5463140606880188,-0.3741520345211029,-0.1436353176832199,-0.00022646089200861752,0.05666487663984299,0.015051426365971565,-0.01994507573544979,-0.04463259130716324,-1.0671483133889144e-23,1.3523056507110596,329.992431640625,509.8724670410156,0.47786756378320805,Inhibitory (Mouse),Inhibitory
574992320,Mouse,aspiny,Pvalb-IRES-Cre,2/3,0.8281592009229912,0.8124482758163579,-0.9523456384717489,0.02412511788509204,0.2277273538810008,8.130281448364258,0.13837608695030212,0.1419377326965332,0.14155250787734985,0.13758054375648499,0.11564793437719345,0.07086558640003204,0.00010204648424405605,-0.1660587638616562,-0.6056126356124878,-0.21876227855682373,-0.14363737404346466,-0.09899524599313736,-0.09228787571191788,-0.10654916614294052,-0.13740120828151703,-0.016003483906388283,3.143470525741577,390.0715026855469,409.5899963378906,0.2277273538810008,Inhibitory (Mouse),Inhibitory
471789504,Mouse,spiny,Ntsr1-Cre_GN220,6a,0.7790277411201618,0.746072810549943,-0.9320723848289874,0.023769917552550524,0.11431171203509237,8.086600303649902,0.11943379044532776,0.09577828645706177,0.10724037140607834,0.11413873732089996,0.07408903539180756,0.028672441840171814,0.034051019698381424,-0.24442780017852783,-0.5508066415786743,-0.8032276630401611,-0.7761028409004211,-0.6288644075393677,-0.39016783237457275,-0.3027917742729187,-0.2576775848865509,0.030111702159047127,2.6251766681671143,270.23431396484375,289.927490234375,0.11431171203509237,Excitatory (Mouse),Excitatory
466431949,Mouse,spiny,Scnn1a-Tg3-Cre,5,0.6537635109905734,0.6997170588719668,-0.9463077213946224,0.05918769589186382,0.06051162945776532,8.246524810791016,0.18761847913265228,0.11379168182611465,0.06798356026411057,0.06893810629844666,0.06253919750452042,-0.009744381532073021,-0.05582656338810921,-0.924638032913208,-0.3644200563430786,-0.2664925158023834,-0.5146325826644897,-0.5986035466194153,-0.2755841910839081,-0.1823095828294754,-0.2011069655418396,0.02872370555996895,4.6790995597839355,350.0471496582031,369.9075012207031,0.06051162945776532,Excitatory (Mouse),Excitatory
469864405,Mouse,spiny,Scnn1a-Tg3-Cre,4,0.7163615673829568,0.7210370424489884,-0.7777778845532036,0.0068841384734759535,0.19133717130188202,8.154187202453613,0.1929088830947876,0.21542994678020477,0.21613556146621704,0.20356324315071106,0.1648217886686325,0.10555548965930939,0.046412382274866104,-0.23556682467460632,-0.6350298523902893,-0.18030233681201935,0.3776640295982361,0.2771732211112976,-0.3001793622970581,-0.7196719646453857,-0.991202712059021,-6.836766396067784e-12,1.3631774187088013,209.94752502441406,269.9324951171875,0.19133717130188202,Excitatory (Mouse),Excitatory
484659182,Mouse,spiny,Rorb-IRES2-Cre,5,0.6815515542618907,0.7183166564139256,-0.5837376185472634,0.014512324732747823,0.13035382721443625,8.195338249206543,0.20242692530155182,0.20411407947540283,0.19966664910316467,0.18271498382091522,0.15658336877822876,0.14261861145496368,0.14405715465545654,-0.49853140115737915,-0.44213512539863586,-0.3762466311454773,-0.331503689289093,-0.3096175789833069,-0.3558011054992676,-0.4140533208847046,-0.46131911873817444,-0.11733370274305344,1.6603169441223145,110.89618682861328,189.95249938964844,0.13035382721443625,Excitatory (Mouse),Excitatory
562384889,Mouse,aspiny,Chrna2-Cre_OE25,5,0.6938405157080663,0.7142627758135146,-0.5343991427589098,0.012777604785191545,0.13692635388671148,8.296713829040527,0.40890058875083923,0.421707421541214,0.4145829677581787,0.377899706363678,0.24743984639644623,0.09884098172187805,-0.09927673637866974,0.8576705455780029,0.23710352182388306,-0.2978401780128479,-0.30038154125213623,-0.18815696239471436,-0.22545424103736877,-0.3376298248767853,-0.4945385754108429,0.10527060925960541,1.4730989933013916,90.7680892944336,169.8300018310547,0.13692635388671148,Other (Mouse),Inhibitory
583454722,Mouse,aspiny,Chrna2-Cre_OE25|Pvalb-T2A-Dre,5,0.9272725673857865,0.9251569191622332,-0.714266307726787,0.00780395967249508,0.2617033749267712,8.016010284423828,0.023601723834872246,0.03015858307480812,0.03549531102180481,0.03976326063275337,0.04040631651878357,0.03738290071487427,0.030377356335520744,-0.21724726259708405,-0.23890769481658936,-0.19928111135959625,-0.12497501075267792,-0.06182722747325897,-0.05079439654946327,-0.0805889219045639,-0.13646161556243896,0.0038678832352161407,1.651863932609558,249.74322509765625,349.6499938964844,0.2617033749267712,Other (Mouse),Inhibitory
485060618,Mouse,aspiny,Pvalb-IRES-Cre,2/3,0.949076906608816,0.9398039046042983,-0.865160129767129,0.003280791088226695,0.44977437068728165,8.00144100189209,0.02008245326578617,0.05145375058054924,0.08287515491247177,0.10133584588766098,0.07788841426372528,0.030779385939240456,-0.025995643809437752,-0.5472144484519958,-0.5449618101119995,-0.5207688212394714,-0.3866518437862396,-0.19634807109832764,-0.04721679165959358,-0.0623847097158432,-0.09189741313457489,3.3895061496049582e-18,1.7085590362548828,769.7999877929688,889.7774658203125,0.44977437068728165,Inhibitory (Mouse),Inhibitory
482652174,Mouse,spiny,Nr5a1-Cre,4,0.7406238170134961,0.6258428075740214,-0.5847648960203776,0.011990534707614261,0.12458975707738416,8.177599906921387,0.38672128319740295,0.5507180094718933,0.5760510563850403,0.4761693775653839,0.22371461987495422,0.045407794415950775,-0.027889497578144073,0.9521386027336121,-1.0102617740631104,-0.916653573513031,-0.2526136636734009,0.07140012830495834,-0.3353976905345917,-0.5933498740196228,-0.698347270488739,-0.11411668360233307,1.5091825723648071,111.090576171875,189.95249938964844,0.12458975707738416,Excitatory (Mouse),Excitatory
565866518,Mouse,aspiny,Oxtr-T2A-Cre,2/3,0.9599150653542576,0.9580654368775661,-0.8399142138044754,0.004443283259676123,0.2631578947369633,7.959612846374512,0.0763259157538414,0.17550520598888397,0.1906038522720337,0.1632971167564392,0.11103741079568863,0.04968377947807312,-0.06977464258670807,-0.986352264881134,-0.8142585158348083,-0.5410783290863037,-0.4708365201950073,-0.4020489454269409,-0.19299359619617462,-0.0453503392636776,0.03973833844065666,-0.022852823138237,1.4747987985610962,411.14691162109375,489.5099792480469,0.2631578947369633,Other (Mouse),Inhibitory
508276760,Mouse,spiny,Rbp4-Cre_KL100,6a,0.4742579814663544,0.7206984940286572,-0.6853028305905184,0.014441179668720838,0.0716195295570916,8.159139633178711,0.2262316346168518,0.23208880424499512,0.21485504508018494,0.1945289969444275,0.16848286986351013,0.14523543417453766,0.12276321649551392,-0.43458548188209534,-0.5053603649139404,-1.8657336235046387,-0.69438236951828,-0.3810397982597351,-0.33043161034584045,-0.3798636496067047,-0.4406706690788269,-0.032493047416210175,1.655620813369751,130.07838439941406,189.80999755859375,0.0716195295570916,Excitatory (Mouse),Excitatory
558583839,Mouse,spiny,Ctgf-T2A-dgCre,6a,0.5146614363566233,0.6047515988547832,-0.7895018629459616,0.011885209499481245,0.15060240963855467,8.173186302185059,0.23198731243610382,0.2691876292228699,0.29177409410476685,0.311611533164978,0.3041324317455292,0.2641552686691284,0.23552806675434113,-0.060009125620126724,0.0022781160660088062,-0.03444159775972366,-0.28018227219581604,-0.6431118249893188,-0.9610441327095032,-1.0590952634811401,-0.9427036046981812,-3.754080898943357e-05,1.5019758939743042,149.8553466796875,189.80999755859375,0.15060240963855467,Excitatory (Mouse),Excitatory
547344442,Mouse,sparsely spiny,Nos1-CreERT2|Sst-IRES-FlpO,5,0.6625612316456057,0.7102384972752993,-0.7402668028408316,0.04172815841189933,0.06540407158658738,8.22403621673584,0.26947009563446045,0.27973824739456177,0.26161521673202515,0.23447519540786743,0.1617814600467682,0.06715916097164154,0.04328768327832222,0.17838206887245178,0.4408809244632721,0.27060267329216003,-0.056992243975400925,-0.4374283254146576,-0.7883643507957458,-0.839819610118866,-0.798601508140564,0.09806536138057709,3.0964300632476807,170.10072326660156,229.77000427246094,0.06540407158658738,Other (Mouse),Sparsely Spiny
478793814,Mouse,aspiny,Pvalb-IRES-Cre,4,0.9720429205612108,0.973875832196377,-0.6880014164062063,0.003047027777320231,0.2532126032521346,8.01058292388916,0.03767077997326851,0.06204952299594879,0.06368812173604965,0.04532872885465622,0.030498333275318146,0.02355033904314041,-0.025389693677425385,-0.48369285464286804,-0.37643757462501526,-0.28464123606681824,-0.24132469296455383,-0.21642588078975677,-0.1252337098121643,-0.01804663985967636,0.055085841566324234,-0.2121843546628952,1.1708201169967651,309.5682678222656,449.88751220703125,0.2532126032521346,Inhibitory (Mouse),Inhibitory
508883033,Mouse,spiny,Rbp4-Cre_KL100,4,0.7732813737938586,0.6628009683316483,-0.9316745737332909,0.03131778494486981,0.09053232827962812,7.957796573638916,-0.011843284592032433,0.03428025171160698,0.06560984253883362,0.07859480381011963,0.050748445093631744,-1.9767774574575014e-05,-0.025165526196360588,-1.0965174436569214,-1.1641051769256592,-0.9268671274185181,-0.6541561484336853,-0.4183485805988312,-0.20708651840686798,-0.21229422092437744,-0.2672959268093109,0.04246802255511284,3.0121545791625977,269.917236328125,289.7099914550781,0.09053232827962812,Excitatory (Mouse),Excitatory
588705882,Mouse,spiny,Tlx3-Cre_PL56,5,0.4557618453810437,0.5439350859708306,-0.6842074545789552,0.007970594805891722,0.16819273541937535,8.254969596862793,0.2905689775943756,0.30584317445755005,0.29211491346359253,0.25322622060775757,0.15984128415584564,0.07282111048698425,0.009503785520792007,-0.22035567462444305,-0.14777642488479614,-0.14816726744174957,-0.23294155299663544,-0.3151877820491791,-0.3972187340259552,-0.4571972191333771,-0.5079463720321655,-1.3933685519984705e-19,1.2299994230270386,129.86941528320312,189.80999755859375,0.16819273541937535,Excitatory (Mouse),Excitatory
547262585,Mouse,aspiny,Nos1-CreERT2|Sst-IRES-FlpO,5,0.7105442792579845,0.7966396493569681,-0.6842200757783775,0.009809658792386062,0.14115298273191348,8.439092636108398,0.5699840188026428,0.6616546511650085,0.6719638705253601,0.5889509320259094,0.35466885566711426,0.1671764999628067,0.05546906962990761,0.4800484776496887,-0.7837395071983337,-0.6047033667564392,-0.16570822894573212,-0.21436390280723572,-0.731317937374115,-1.0339102745056152,-1.1960077285766602,7.1602853495278396e-06,1.364540696144104,129.87181091308594,189.80999755859375,0.14115298273191348,Other (Mouse),Inhibitory
534524026,Mouse,spiny,Ctgf-T2A-dgCre,6b,0.6515152158663985,0.5546154306604194,-0.41793049527779075,0.025971734347687257,0.07578322723176328,8.279630661010742,0.3366463780403137,0.37517237663269043,0.3930528461933136,0.39161500334739685,0.33749672770500183,0.24361100792884827,0.20261190831661224,0.17616191506385803,0.016870439052581787,-0.05484425649046898,-0.24929291009902954,-0.5245137810707092,-0.758711576461792,-0.8131945133209229,-0.5917797088623047,-0.1671885997056961,2.1001856327056885,71.00508880615234,169.8300018310547,0.07578322723176328,Excitatory (Mouse),Excitatory
595562635,Human,spiny,,4,0.7453790400044089,0.7184725966006804,-0.4520437420233214,0.00825886412556876,0.3287754102295243,7.902848243713379,0.09719670563936234,0.16385145485401154,0.15856125950813293,0.12492765486240387,0.0736638531088829,0.05341508984565735,0.056358758360147476,-0.24630150198936462,0.0787002369761467,-0.0710320770740509,-0.16871875524520874,-0.22192148864269257,-0.26274827122688293,-0.2546159327030182,-0.23181414604187012,-4.141998549700432e-11,1.2520443201065063,85.80242156982422,189.80999755859375,0.3287754102295243,Excitatory (Human),Excitatory
563220620,Mouse,spiny,Esr2-IRES2-Cre,5,0.6940983496873409,0.6565122276293164,-0.7258972202058084,0.08672071946561104,0.05098127743175478,8.066400527954102,0.061736010015010834,0.05775617063045502,0.06599906831979752,0.07227394729852676,0.07263600081205368,0.06876761466264725,0.06584101170301437,0.31241554021835327,0.06132650747895241,-0.2521582245826721,-0.49896955490112305,-0.706562876701355,-0.8538417816162109,-0.9001359939575195,-0.9363799691200256,0.18661648035049438,5.012370586395264,210.33450317382812,289.7099914550781,0.05098127743175478,Excitatory (Mouse),Excitatory
560738452,Mouse,aspiny,Nos1-CreERT2,4,0.9041578031385187,0.9213939985769135,-0.7931056458521911,0.009356342174825925,0.14674668469890667,8.034329414367676,0.1333014816045761,0.19987909495830536,0.20580324530601501,0.17343957722187042,0.09813428670167923,0.03345632553100586,-0.022586632519960403,-0.6753575205802917,-0.7485151290893555,-0.7379035949707031,-0.6168789863586426,-0.38731467723846436,-0.16238752007484436,-0.06559355556964874,-0.020248115062713623,-1.1085622420026198e-09,1.6463978290557861,229.7706298828125,289.7099914550781,0.14674668469890667,Other (Mouse),Inhibitory
519549081,Mouse,aspiny,Htr3a-Cre_NO152,4,0.774568887683102,0.7923801842577256,-0.5654656496187512,0.007552479340141415,0.19958566016948037,8.356901168823242,0.33616718649864197,0.22022834420204163,0.1367056518793106,0.06774032115936279,0.0003090371610596776,-0.012678220868110657,0.011081160977482796,0.1306769847869873,-0.10957581549882889,-0.39660748839378357,-0.3901998996734619,-0.28055495023727417,-0.22130164504051208,-0.23391938209533691,-0.2607988119125366,0.02074239030480385,1.317320466041565,129.92747497558594,229.77000427246094,0.19958566016948037,Inhibitory (Mouse),Inhibitory
507121819,Mouse,spiny,Rorb-IRES2-Cre,4,0.6997031491287731,0.7134532570847082,-0.9061286733921213,0.12136830636836364,0.0472267819680214,8.23687744140625,0.24817289412021637,0.24340945482254028,0.2137061208486557,0.16986890137195587,0.11414482444524765,0.078493133187294,0.05830797553062439,0.07559353113174438,0.13213536143302917,-0.011591262184083462,-0.21511435508728027,-0.36097651720046997,-0.469140887260437,-0.5374397039413452,-0.5842036008834839,-0.14425721764564514,5.045974254608154,190.11753845214844,209.7899932861328,0.0472267819680214,Excitatory (Mouse),Excitatory
475517090,Mouse,aspiny,Sst-IRES-Cre,5,0.6991402095650194,0.7544907753394792,-0.5792219537865296,0.009970496624399,0.17121704499925802,8.12729549407959,0.12643654644489288,0.125747948884964,0.12605324387550354,0.12470357865095139,0.11607712507247925,0.10725735127925873,0.10524938255548477,-0.22311493754386902,-0.33603763580322266,-0.32962939143180847,-0.33628061413764954,-0.30695733428001404,-0.183690145611763,-0.1664268970489502,-0.15366250276565552,-0.021225322037935257,1.3761979341506958,110.02510833740234,189.95249938964844,0.17121704499925802,Inhibitory (Mouse),Inhibitory
488419491,Mouse,spiny,Rbp4-Cre_KL100,5,0.7908726962000406,0.8588920536540117,-0.6799904732770677,0.006482949272586026,0.1381125238641154,8.144577026367188,0.15194320678710938,0.142940491437912,0.13959570229053497,0.1253296285867691,0.058341436088085175,-0.004267537035048008,-0.035167984664440155,-1.0014386177062988,-1.0226296186447144,-0.8233234882354736,-0.433993935585022,-0.2886703312397003,-0.26439961791038513,-0.3148316740989685,-0.36480817198753357,0.00032205934985540807,1.2729226350784302,169.95510864257812,249.93748474121094,0.1381125238641154,Excitatory (Mouse),Excitatory
572608696,Mouse,spiny,Glt25d2-Cre_NF107,5,0.5387604342801845,0.6222281570896494,-0.9317757161117487,0.10137673205324543,0.049895419201354166,8.036130905151367,0.046335384249687195,0.025645069777965546,0.04689259082078934,0.06443549692630768,0.03296958655118942,0.010755645111203194,0.0012167239328846335,1.0830087661743164,0.26035410165786743,-1.014748215675354,-1.3051526546478271,-0.35814574360847473,-0.15132756531238556,-0.12426384538412094,-0.11203204840421677,0.08574759215116501,5.419395923614502,269.95208740234375,289.7099914550781,0.049895419201354166,Excitatory (Mouse),Excitatory
478949560,Mouse,aspiny,Pvalb-IRES-Cre,5,0.915647630639475,0.9455659540519981,-0.5151196196130702,0.004176211451827922,0.309104487207944,7.994208812713623,-0.005180892534554005,-0.005235840100795031,-0.005029640626162291,-0.004852044861763716,-0.004337059333920479,-0.0038567143492400646,-0.00415265467017889,-0.03814822807908058,-0.024959074333310127,-0.0193729680031538,-0.017050402238965034,-0.012534216977655888,-0.009942300617694855,-0.00884322077035904,-0.007936296984553337,-0.19917374849319458,1.1003628969192505,149.3870086669922,289.927490234375,0.309104487207944,Inhibitory (Mouse),Inhibitory
567742660,Human,aspiny,,3,0.5259575427607266,0.6352852582307535,-0.6202438944336882,0.01106075877995434,0.15819871150313733,8.158258438110352,0.22209416329860687,0.2641729414463043,0.25551941990852356,0.23558685183525085,0.19810575246810913,0.1400323361158371,0.09440958499908447,-0.9017723798751831,-0.9561931490898132,0.18236464262008667,0.7087687253952026,0.8026307225227356,0.18363815546035767,-0.5229653120040894,-0.8751800060272217,0.05220435932278633,1.523297905921936,130.12368774414062,209.7899932861328,0.15819871150313733,Inhibitory (Human),Inhibitory
504615116,Mouse,spiny,Rorb-IRES2-Cre,5,0.6205781370555673,0.6949689529605392,-0.8095024604698142,0.01142066459205585,0.15598010567340617,7.7852020263671875,0.040167659521102905,0.24255703389644623,0.31377241015434265,0.3033999502658844,0.18058528006076813,0.07566814124584198,0.06464602798223495,-0.044908735901117325,-0.3370048403739929,-0.33260029554367065,-0.30456292629241943,-0.34214237332344055,-0.4360341429710388,-0.5207191109657288,-0.5341659784317017,-2.558552814058146e-10,1.5478827953338623,169.8255157470703,209.7899932861328,0.15598010567340617,Excitatory (Mouse),Excitatory
479219923,Mouse,aspiny,Htr3a-Cre_NO152,5,0.6802202812974636,0.7366399263004211,-0.47108045641728946,0.011805836321502337,0.12599738744417122,8.362410545349121,0.4478868246078491,0.4854520857334137,0.4474519193172455,0.35323411226272583,0.1391156166791916,0.0144343888387084,0.04332859069108963,-0.27711498737335205,-0.0821741446852684,0.12821292877197266,-0.006162653677165508,-0.2675536572933197,-0.577380359172821,-0.6452118754386902,-0.6184554100036621,-0.08726749569177628,1.3305760622024536,70.65201568603516,149.96249389648438,0.12599738744417122,Inhibitory (Mouse),Inhibitory
314642645,Mouse,spiny,Rorb-IRES2-Cre,4,0.6946447161176142,0.7883085065452513,-0.5806445892470575,0.0043577489821715245,0.16985622689530297,8.48697566986084,0.5603623986244202,0.6097393035888672,0.5959566235542297,0.48799511790275574,0.2115187793970108,0.02685108780860901,-0.11391568183898926,0.3407454490661621,-0.7235593795776367,-0.5978178381919861,-0.3014064431190491,-0.3436945378780365,-0.7951275706291199,-1.0160659551620483,-1.096834421157837,-0.034504469484090805,0.9098160862922668,110.29608154296875,189.95249938964844,0.16985622689530297,Excitatory (Mouse),Excitatory
